sweep_group,target_value,match_id,category,exact,within_2,within_5,within_25,within_50,valid,mean_diff
BA,0.25,ALL,pass_like,0.9702602230483272,0.9780669144981413,0.9810408921933086,0.9855018587360594,0.9907063197026023,0.9985130111524163,1.0055114827838247
BA,0.25,ALL,set_piece,0.9787234042553191,0.9787234042553191,0.9822695035460993,0.9822695035460993,0.9822695035460993,0.9822695035460993,0.014335295005281426
BA,0.25,ALL,incoming,0.8983050847457628,0.9084745762711864,0.911864406779661,0.9254237288135593,0.9559322033898305,0.9966101694915255,5.675383373688458
BA,0.25,ALL,minor,0.9134199134199135,0.9177489177489178,0.9177489177489178,0.9523809523809523,0.9696969696969697,1.0,4.112554112554113
BA,0.25,ALL,event_start,0.9611206403659234,0.9682675814751286,0.9711263579188107,0.9779874213836478,0.9857061177815895,0.9971412235563178,1.5278576573599094
BA,0.25,ALL,event_end,0.9125168236877523,0.9222745625841184,0.926985195154778,0.9454912516823688,0.9656796769851952,0.9875504710632571,2.9513356493713165
BA,0.25,ALL,total,0.9387944358578053,0.9471406491499227,0.9508500772797527,0.9630602782071097,0.9765069551777434,0.9927357032457497,2.158578052550232
BA,0.5,J03WMX,pass_like,0.9674234945705824,0.9723593287265548,0.9782823297137216,0.983218163869694,0.9911154985192497,0.9990128331688055,0.9179841897233202
BA,0.5,J03WMX,set_piece,1.0,1.0,1.0,1.0,1.0,1.0,0.0
BA,0.5,J03WMX,incoming,0.8818181818181818,0.8909090909090909,0.8909090909090909,0.9181818181818182,0.9454545454545454,1.0,5.654545454545454
BA,0.5,J03WMX,minor,0.9,0.9,0.9,0.9444444444444444,0.9888888888888889,1.0,2.6555555555555554
BA,0.5,J03WMX,event_start,0.9580152671755725,0.9625954198473282,0.9671755725190839,0.9763358778625955,0.9877862595419847,0.999236641221374,1.3674560733384262
BA,0.5,J03WMX,event_end,0.8729729729729729,0.8783783783783784,0.8855855855855855,0.9153153153153153,0.9576576576576576,0.9927927927927928,5.1054545454545455
BA,0.5,J03WMX,total,0.9190082644628099,0.9239669421487603,0.9297520661157025,0.9483471074380165,0.9739669421487603,0.9962809917355372,3.0603305785123966
BA,0.5,J03WN1,pass_like,0.9692101740294511,0.9772423025435074,0.9785809906291834,0.9866131191432396,0.9906291834002677,1.0,1.2382864792503347
BA,0.5,J03WN1,set_piece,0.9789473684210527,0.9789473684210527,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.0425531914893617
